,Source.Port,Destination.Port,Fwd.PSH.Flags,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,scale_Flow.Duration,scale_Total.Fwd.Packets,scale_Total.Backward.Packets,scale_Total.Length.of.Fwd.Packets,scale_Total.Length.of.Bwd.Packets,scale_Fwd.Packet.Length.Mean,scale_Fwd.Packet.Length.Std,scale_Bwd.Packet.Length.Mean,scale_Bwd.Packet.Length.Std,scale_Flow.Bytes.s,scale_Flow.Packets.s,scale_Flow.IAT.Mean,scale_Flow.IAT.Std,scale_Fwd.IAT.Total,scale_Fwd.IAT.Mean,scale_Fwd.IAT.Std,scale_Bwd.IAT.Total,scale_Bwd.IAT.Mean,scale_Bwd.IAT.Std,scale_Fwd.Header.Length,scale_Bwd.Header.Length,scale_Fwd.Packets.s,scale_Bwd.Packets.s,scale_Packet.Length.Variance,scale_SYN.Flag.Count,scale_PSH.Flag.Count,scale_ACK.Flag.Count,scale_URG.Flag.Count,scale_Down.Up.Ratio,scale_Average.Packet.Size,scale_Avg.Fwd.Segment.Size,scale_Avg.Bwd.Segment.Size,scale_Fwd.Avg.Packets.Bulk,scale_Subflow.Fwd.Packets,scale_Subflow.Fwd.Bytes,scale_Subflow.Bwd.Packets,scale_Subflow.Bwd.Bytes,scale_Init_Win_bytes_forward,scale_Init_Win_bytes_backward,scale_act_data_pkt_fwd,scale_min_seg_size_forward,scale_Active.Mean,scale_Active.Std,scale_Idle.Mean,scale_Idle.Std,ApplicationName
3956,68,67,0,300.0,311.0,304.2307692307693,5.570066518960171,44978.35036886593,147.0890763217445,0.0,1079.9962361704024,1.6227819275686681,8263.859941642351,200.7747179473223,13017.356475300401,0.0,0.03326832892539516,0.008310071728029013,4088.9599936850577,5286.371560515192,42728.433116006716,4702.32535864447,5328.0414600651975,0.0,0.0,0.0,34.98642135395004,1.937984496124031,0.017221252620204554,0.0004822341648605961,0.6970561762263363,0.0,0.0,0.0,0.0,0.0,8558.212155108129,8263.859941642351,13017.356475300401,0.0,0.0,9450.234497133924,0.0,1469.258589511754,0.0,0.0,298.2895285773884,0.0,0.0,0.0,64999.96453367097,0.001535833468446993,HTTP
3957,68,67,0,300.0,300.0,300.0,0.0,16815.87743116527,66.8586710553384,0.0,482.85971810897274,1.6227819275686681,8128.386827844935,0.0,13017.356475300401,0.0,0.0438227959847262,0.011479196109691297,3363.191099207197,4980.602432213151,16314.632100944724,4488.621665399207,4886.500342637452,0.0,0.0,0.0,15.902918797250019,1.937984496124031,0.02093755808159141,0.003104177404859374,0.0,0.0,0.0,0.0,0.0,0.0,9088.366890380314,8128.386827844935,13017.356475300401,0.0,0.0,8467.952058363731,0.0,2938.517179023508,0.0,0.0,135.58614935335837,0.0,0.0,0.0,64999.960471623934,0.0005415563498818756,HTTP_PROXY
3958,137,137,0,50.0,50.0,50.0,0.0,46626.93771096568,200.5760131660152,0.0,241.42985905448637,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.007024254242532176,0.010998378549878125,3108.476734493295,7825.71351572451,30499.85858953137,2397.5379928803745,5681.357832812609,0.0,0.0,0.0,47.70875639175006,1.937984496124031,0.02265321993216627,0.0004268804060638548,0.0,0.0,0.0,0.0,0.0,0.0,1379.484260147012,1354.731137974156,2169.559412550067,0.0,0.0,1558.1031787389268,0.0,176.3110307414105,0.0,0.0,406.75844806007507,0.0,0.0,0.0,60666.636070472305,23734.641760324463,HTTP
3959,137,137,0,50.0,50.0,50.0,0.0,60640.32093142426,106.97387368854145,0.0,128.76259149572607,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.0030380726427602263,0.004142146083999238,7580.076310895544,8392.844522173536,48656.542130452835,7649.603227995666,8340.50797953748,0.0,0.0,0.0,25.44467007560003,1.937984496124031,0.009289751014306825,7.788461489118838e-05,0.0,0.0,0.0,0.0,0.0,0.0,1442.5979191079866,1354.731137974156,2169.559412550067,0.0,0.0,1490.3595622720168,0.0,293.8517179023508,0.0,0.0,216.93783896537337,0.0,0.0,0.0,56874.971779996704,32499.997117624873,HTTP_PROXY
3960,48338,80,0,0.0,0.0,0.0,0.0,64882.69446676343,187.20427895494754,100.78721374045801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014110752799942004,2403.0734898815385,4885.832803905603,64883.63361786763,5492.720735123137,4376.518359643577,64882.667385377965,6651.623135516668,5329.992660195856,178.11269052920022,108.52713178294573,0.01519409149534605,0.014110757467330298,0.0,0.0,0.0,137.39996980220445,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.775390625,0.0,0.0,0.0,0.0,64999.96766487913,0.0020288899039580927,HTTP_PROXY
3961,0,0,0,0.0,0.0,0.0,0.0,64998.14587447466,1283.6864842624973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051459841399459624,677.066265102502,1573.6975078628398,64998.22059813103,752.9628860225125,1532.636272784847,0.0,0.0,0.0,0.0,0.0,0.10400299441954768,3.026200888316122e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64999.96918449236,0.0020002906338359894,HTTP_PROXY
3962,137,137,0,50.0,50.0,50.0,0.0,31530.525808648978,40.11520263320304,0.0,48.28597181089727,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.002596844272252113,0.003383233274076672,10510.226047449458,26368.989778692714,31125.184281949325,17126.855897585396,31356.422155578675,0.0,0.0,0.0,9.541751278350011,1.937984496124031,0.006699858222410453,0.0011499518301074545,0.0,0.0,0.0,0.0,0.0,0.0,1622.9226589964846,1354.731137974156,2169.559412550067,0.0,0.0,1253.2569046378323,0.0,705.244122965642,0.0,0.0,81.35168961201501,0.0,0.0,0.0,64999.96092737433,0.002339494336290138,HTTP
3963,137,137,0,50.0,50.0,50.0,0.0,62541.72692848929,187.20427895494754,0.0,225.3345351175206,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.0049095142613259125,0.007361025721580491,4467.287092938098,11939.928505877006,62136.911517363915,5260.197114083159,11934.259192477257,0.0,0.0,0.0,44.528172632300056,1.937984496124031,0.015762813788363732,4.2581008111850904e-05,0.0,0.0,0.0,0.0,0.0,0.0,1384.8940023436671,1354.731137974156,2169.559412550067,0.0,0.0,1558.1031787389268,0.0,176.3110307414105,0.0,0.0,379.6412181894034,0.0,0.0,0.0,64999.96865262936,0.0021013062402546415,SSL
3964,51690,443,0,0.0,56.0,5.6,17.708754896942924,55759.328715143136,40.11520263320304,38.76431297709923,0.0,0.3029192931461514,0.0,0.0,404.98442367601245,1574.6738461901268,0.00041116640332317014,0.004599568220577779,6969.949294237174,16942.260020077694,30277.44689778149,16660.382321521825,19239.23880602007,55759.328869154364,14862.43010452107,23015.944913921543,38.167005113400045,46.51162790697674,0.0037886047163349246,0.006493875277705953,7.045682527040141,0.0,45.013850415512465,44.16427600785143,0.0,26000.0,161.57096694009448,0.0,404.9844236760125,0.0,0.0,0.0,0.0,352.622061482821,0.0,239.0289306640625,0.0,0.0,0.0,0.0,64999.971358484676,0.002293940675387329,HTTP_PROXY
3965,0,0,0,0.0,0.0,0.0,0.0,64998.049999447496,1604.6081053281216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06446031259824671,541.6519964517371,0.016188059234191806,64457.34797262106,596.1028242765573,0.01574937846176644,0.0,0.0,0.0,0.0,0.0,0.13000393478575956,3.1860019951033755e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64999.970676724675,0.00201249515579656,HTTP_PROXY
3966,53618,1900,0,133.0,133.0,133.0,0.0,3409.4762993516183,66.8586710553384,0.0,214.06780836164458,0.7194333212221096,3603.5848270112547,0.0,5771.028037383178,0.0,0.09582133485315414,0.0608763222146371,681.8977345032572,1077.5966144523452,3250.045825691968,894.1805133256096,1102.8250714521803,0.0,0.0,0.0,15.902918797250019,1.937984496124031,0.10326610021768494,0.01956988610650679,0.0,0.0,0.0,0.0,0.0,0.0,4029.175988068606,3603.5848270112547,5771.028037383178,0.0,0.0,3725.898905680042,0.0,1292.9475587703434,0.0,0.0,135.58614935335837,0.0,0.0,0.0,64999.83796254307,0.0001236501160813883,HTTP_PROXY
3967,137,137,0,50.0,50.0,50.0,0.0,1.6683338060279118,13.37173421106768,0.0,16.09532393696576,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,24.523489730317063,42.17931970020707,1.6683419809059343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1805837594500037,1.937984496124031,42.180402336145356,42.179319704871425,0.0,0.0,0.0,0.0,0.0,13000.0,1947.5071907957815,1354.731137974156,2169.559412550067,0.0,0.0,846.7952058363732,0.0,1469.258589511754,0.0,0.0,27.11722987067167,0.0,0.0,0.0,0.0,0.0,HTTP_PROXY
3968,68,67,0,311.0,311.0,311.0,0.0,32544.679929325976,53.48693684427072,0.0,400.4516595517081,1.6822839315795193,8426.42767819925,0.0,13494.659546061417,0.0,0.019561290974108216,0.00432589272920963,8136.209037266843,10110.554916267582,30378.547799405103,11144.009211859919,9680.234535170379,0.0,0.0,0.0,12.722335037800015,1.937984496124031,0.008654770540312832,0.0010803583898889534,0.0,0.0,0.0,0.0,0.0,0.0,9690.79578139981,8426.42767819925,13494.659546061417,0.0,0.0,8400.208441896822,0.0,3643.76130198915,0.0,0.0,108.46891948268669,0.0,0.0,0.0,64999.96979153063,0.0010701111569344744,HTTP_PROXY
3969,47312,443,0,0.0,28.0,18.0,12.54325848148452,58607.36843875439,40.11520263320304,38.76431297709923,27.040144214102472,0.38946766261648036,758.6494372655274,0.0,520.6942590120161,905.4199960642728,0.0010897315079317503,0.004323405930826348,7325.956004121955,20286.508497753854,58499.148378807186,32189.575982569866,0.27287798510240496,58607.368545298275,15621.563893970386,28532.17911104988,38.167005113400045,46.51162790697674,0.003604496526235791,0.00612565889137074,3.5348237167973493,0.0,270.08310249307476,44.16427600785143,0.0,26000.0,519.3352508788751,758.6494372655274,520.6942590120161,0.0,0.0,304.84627410109437,0.0,470.1627486437613,0.0,31.73828125,81.35168961201501,0.0,0.0,0.0,64999.969724707385,0.002567447650733921,HTTP_PROXY
3970,137,137,0,50.0,50.0,50.0,0.0,64972.26936714298,374.4085579098951,0.0,450.6690702350412,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.009136652298712048,0.01463170326706323,2320.448517241481,6039.049231977597,51093.29405040683,2082.551964416707,4929.239892834239,0.0,0.0,0.0,89.05634526460011,1.937984496124031,0.030346287910756702,4.617336251924904e-07,0.0,0.0,0.0,0.0,0.0,0.0,1343.1084074453665,1354.731137974156,2169.559412550067,0.0,0.0,1625.8467952058365,0.0,58.77034358047016,0.0,0.0,759.2824363788068,0.0,0.0,0.0,62678.546142324,17371.980780648682,HTTP_PROXY
3971,48338,80,0,0.0,0.0,0.0,0.0,63872.28434714723,173.83254474387985,93.03435114503817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013248650820039207,2554.9028529131206,4557.66384170251,63802.97063318989,5851.340369981574,2962.622830111312,63872.28436594249,7093.7110529115,3604.5259224919805,165.3903554914002,100.7751937984496,0.014331989529811693,0.01324865548742756,0.0,0.0,0.0,127.58568624490412,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.775390625,0.0,0.0,0.0,0.0,64999.97264163126,0.0021054332917993324,HTTP
3972,50128,1900,0,133.0,133.0,133.0,0.0,59120.38108410797,227.31948158815058,0.0,727.8305484295915,0.7194333212221096,3603.5848270112547,0.0,5771.028037383178,0.0,0.016578073177973714,0.009636317570666308,3477.6854965913926,8816.14125961461,57494.36374822593,3954.5857540925745,8811.21037459669,0.0,0.0,0.0,54.06992391065006,1.937984496124031,0.020248239754551024,0.00010773866533869865,0.0,0.0,0.0,0.0,0.0,0.0,3645.4449415858817,3603.5848270112547,5771.028037383178,0.0,0.0,4233.976029181866,0.0,411.3924050632911,0.0,0.0,460.9929078014184,0.0,0.0,0.0,64999.962671127374,0.002206008043928154,HTTP
3973,137,137,0,50.0,50.0,50.0,0.0,63412.753716946885,347.6650894877597,0.0,418.4784223611097,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.008715740418853006,0.013907734821639473,2438.962975291422,7391.406714190764,63006.89332075581,2773.5995975064798,7298.372163372132,0.0,0.0,0.0,82.6951777457001,1.937984496124031,0.028871697150452326,2.7115627658697234e-05,0.0,0.0,0.0,0.0,0.0,0.0,1346.4247245007875,1354.731137974156,2169.559412550067,0.0,0.0,1625.8467952058365,0.0,58.77034358047016,0.0,0.0,705.0479766374634,0.0,0.0,0.0,64999.96918309179,0.0020769412670715065,HTTP
3974,0,0,0,0.0,0.0,0.0,0.0,64889.673843740915,1216.827813207159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04883473572283131,713.0757615855543,1618.183983365855,64888.91169756663,793.4575351002655,1576.0554094925758,0.0,0.0,0.0,0.0,0.0,0.09875097216074864,1.841255085430031e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64999.97428090419,0.0018913233866241894,HTTP_PROXY
3975,0,0,0,0.0,0.0,0.0,0.0,64998.26070784053,1604.6081053281216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644601001218341,541.6537523636164,0.012177893652890627,64457.56464255944,596.1048280444174,0.011873940672683275,0.0,0.0,0.0,0.0,0.0,0.13000351334494817,2.834801313090704e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64999.97566823869,0.0020125017553736923,SSL
3976,68,67,0,311.0,311.0,311.0,0.0,32539.722594588067,53.48693684427072,0.0,400.4516595517081,1.6822839315795193,8426.42767819925,0.0,13494.659546061417,0.0,0.019564271081383377,0.004326716810334823,8134.969697509598,10128.925785949621,30381.63805440129,11145.142835177654,9701.374983906724,0.0,0.0,0.0,12.722335037800015,1.937984496124031,0.008656089070091168,0.0010806880223390317,0.0,0.0,0.0,0.0,0.0,0.0,9690.79578139981,8426.42767819925,13494.659546061417,0.0,0.0,8400.208441896822,0.0,3643.76130198915,0.0,0.0,108.46891948268669,0.0,0.0,0.0,64999.97508032503,0.001070334395741334,SSL
3977,137,137,0,50.0,50.0,50.0,0.0,812.0555217490645,26.74346842213536,0.0,32.19064787393152,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.07562268533503011,0.12898768199547317,406.02920875139864,0.4414797092951336,406.24150924678963,447.0746084881734,0.0,0.0,0.0,0.0,6.361167518900007,1.937984496124031,0.17342802503500246,0.08563067968148519,0.0,0.0,0.0,0.0,0.0,0.0,1731.1175029295837,1354.731137974156,2169.559412550067,0.0,0.0,1117.7696717040126,0.0,940.3254972875226,0.0,0.0,54.23445974134334,0.0,0.0,0.0,64999.967300158634,0.0,HTTP
3978,68,67,0,548.0,548.0,548.0,0.0,31997.437190940534,53.48693684427072,0.0,705.6190013965788,2.9642816543587673,14847.85327219675,0.0,23778.371161548734,0.0,0.035057625056854426,0.0044184052213214675,7999.397682294652,9896.721475355333,29831.386870608414,10943.289728126081,9484.698766572857,0.0,0.0,0.0,12.722335037800015,1.937984496124031,0.00880279052522476,0.0011173633867336866,0.0,0.0,0.0,0.0,0.0,0.0,17075.743048897413,14847.85327219675,23778.371161548734,0.0,0.0,14835.852006253259,0.0,6405.967450271248,0.0,0.0,108.46891948268669,0.0,0.0,0.0,64999.97092504687,0.0010520325399758696,GOOGLE
3979,45604,443,0,0.0,35.0,24.25,16.276260831857748,185.57288591231767,13.37173421106768,7.752862595419847,11.26672675587603,0.16768746584876237,948.3117965819092,0.0,672.5634178905208,1509.8190770622707,0.14560423858350766,0.5680968759096392,92.78635594261162,197.44126794996785,0.0,0.0,0.0,185.57396615305763,247.32005900221003,0.0,12.722335037800015,15.503875968992247,0.379453470247929,0.7578236188630673,5.9519092138235035,0.0,90.02770083102493,14.721425335950476,0.0,26000.0,839.5919889208482,948.3117965819092,672.5634178905208,0.0,0.0,372.5898905680042,0.0,587.7034358047016,0.0,118.0267333984375,27.11722987067167,0.0,0.0,0.0,64999.96763897385,0.0,DNS
3980,138,138,0,208.0,231.0,223.33333333333331,13.279056191361391,0.014083337323612242,13.37173421106768,0.0,66.95654757777756,1.2495420842278746,5635.681533972489,0.0,10023.364485981308,0.0,11850.083056478405,4642.856136899547,0.014083406332322822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1805837594500037,1.937984496124031,4642.857142857143,4642.856136903882,3.9616986148004196,0.0,0.0,0.0,0.0,13000.0,8698.865452221158,5635.681533972489,10023.364485981308,0.0,0.0,3522.6680562793126,0.0,6758.589511754069,0.0,0.0,27.11722987067167,0.0,0.0,0.0,0.0,0.0,DNS
3981,137,137,0,50.0,50.0,50.0,0.0,57092.871259646854,66.8586710553384,0.0,80.47661968482879,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.0021512282917379786,0.0026167737748179713,11418.62933656206,2884.304190889319,48582.268758924925,13366.37092128666,1708.7602933112933,0.0,0.0,0.0,15.902918797250019,1.937984496124031,0.0061668544363155395,0.00015003662656847775,0.0,0.0,0.0,0.0,0.0,0.0,1514.727815063386,1354.731137974156,2169.559412550067,0.0,0.0,1388.7441375716521,0.0,470.1627486437613,0.0,0.0,135.58614935335837,0.0,0.0,0.0,51999.98188751436,41109.612161932164,HTTP
3982,60740,80,0,0.0,148.0,26.11111111111111,54.0102870859905,267.1598256952839,40.11520263320304,31.01145038167939,28.005863650320418,0.800572417600543,785.7440600250104,1755.5397998000315,1284.3791722296396,4558.846041722123,0.36011572740312126,1.0532129358713416,38.16494782164621,85.39815877573042,147.22993150529908,81.0143258224816,152.12527426155532,267.1609045762412,89.01336223582014,111.83951552016333,38.167005113400045,42.63565891472868,0.7907221929362152,1.3167870092436318,65.53902673785142,32500.0,90.02770083102493,34.34999245055111,0.0,13000.0,762.7736497283478,785.7440600250104,1284.3791722296396,0.0,0.0,338.7180823345493,0.0,1057.866184448463,0.0,228.118896484375,27.11722987067167,0.0,0.0,0.0,64999.98050843746,1.070487697664138e-05,SSL
3983,48338,80,0,0.0,0.0,0.0,0.0,64342.86877214615,187.20427895494754,100.78721374045801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014238228636047541,2383.0798476675805,4110.51321823601,64343.802091411584,5447.021324447377,2267.4216352583758,64342.85144976038,6596.282436513844,2834.7285282378803,178.11269052920022,108.52713178294573,0.01532156732932698,0.014238233303435826,0.0,0.0,0.0,137.39996980220445,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.775390625,0.0,0.0,0.0,0.0,64999.97780115009,0.001995157504860566,HTTP
3984,47312,443,0,0.0,28.0,18.0,12.54325848148452,58607.9631889229,40.11520263320304,38.76431297709923,27.040144214102472,0.38946766261648036,758.6494372655274,0.0,520.6942590120161,905.4199960642728,0.00108972044940061,0.004323351063497854,7326.0303482573045,20286.600733928553,58499.681386855606,32189.869274071527,0.05771341368695631,58607.96329545687,15621.722422289165,28532.26819397007,38.167005113400045,46.51162790697674,0.0036044599480174033,0.006125585734932747,3.5348237167973493,0.0,270.08310249307476,44.16427600785143,0.0,26000.0,519.3352508788751,758.6494372655274,520.6942590120161,0.0,0.0,304.84627410109437,0.0,470.1627486437613,0.0,31.73828125,81.35168961201501,0.0,0.0,0.0,64999.97640759894,0.0025674752198367483,HTTP
3985,47312,443,0,0.0,52.0,32.0,25.08651696296904,0.027083341006946617,0.0,15.505725190839692,0.0,0.4111047549840626,0.0,0.0,1099.243435692034,1792.5836748697977,1104.6511627906975,3749.9989791613752,0.013000067383682605,0.020775515731535694,0.0,0.0,0.0,0.02816667417777978,0.018769290930062233,0.024741951015235814,0.0,23.25581395348837,0.0,7499.9990416658275,14.139294867189397,0.0,90.02770083102493,14.721425335950476,0.0,0.0,1107.9152018749332,0.0,1099.2434356920337,0.0,0.0,0.0,65000.0,1469.258589511754,0.0,31.73828125,0.0,0.0,0.0,0.0,0.0,0.0,SSL
3986,47312,443,0,0.0,24.0,6.0,12.0,12.15067010935653,26.74346842213536,0.0,7.725755489743564,0.0,325.13547311379745,593.1278251941808,0.0,0.0,0.8085733655933373,8.69108048604988,6.074823154500017,12.91544561310469,0.014625220840834697,0.016095265335126306,0.0,0.0,0.0,0.0,25.44467007560003,7.751937984496124,11.589551573504503,5.7936925490506805,3.2352623848653703,0.0,45.013850415512465,14.721425335950476,0.0,0.0,207.73410035155004,325.13547311379745,0.0,0.0,0.0,270.9744658676394,0.0,0.0,0.0,497.894287109375,27.11722987067167,0.0,0.0,0.0,0.0,0.0,HTTP
3987,137,137,0,50.0,50.0,50.0,0.0,811.901688372145,26.74346842213536,0.0,32.19064787393152,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.07563701376629337,0.12901232689765665,405.9522916860452,0.5280443581765323,406.2052170321105,447.03466838530477,0.0,0.0,0.0,0.0,6.361167518900007,1.937984496124031,0.17346088490403277,0.08564710961627418,0.0,0.0,0.0,0.0,0.0,0.0,1731.1175029295837,1354.731137974156,2169.559412550067,0.0,0.0,1117.7696717040126,0.0,940.3254972875226,0.0,0.0,54.23445974134334,0.0,0.0,0.0,64999.965966183256,0.0,GOOGLE
3988,0,0,0,0.0,0.0,0.0,0.0,63909.112815915294,949.3931289858053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03858237703197559,900.1316920910547,1819.6393733399836,63392.148721445694,996.628129037659,1778.2164609406293,0.0,0.0,0.0,0.0,0.0,0.0782296052134921,1.849116265508627e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64999.979513071856,0.0019276558432956353,HTTP_PROXY
3989,53159,1900,0,137.0,137.0,137.0,0.0,8129.3833033252695,66.8586710553384,0.0,220.50593793643088,0.7410704135896918,3711.9633180491874,0.0,5944.592790387183,0.0,0.041396278258422084,0.024902646376609945,1625.883760830827,2.3774627064982146,6504.0431693851915,1789.448202212513,2.632988912016321,0.0,0.0,0.0,15.902918797250019,1.937984496124031,0.043309974820246955,0.007578660827165269,0.0,0.0,0.0,0.0,0.0,0.0,4150.3542132736775,3711.9633180491874,5944.592790387183,0.0,0.0,3861.386138613862,0.0,1292.9475587703434,0.0,0.0,135.58614935335837,0.0,0.0,0.0,64999.944987279545,0.00022609043445730599,HTTP
3990,5353,5353,0,39.0,77.0,54.2,20.813457185196317,1.297292034232743,40.11520263320304,0.0,62.12795039668783,0.21096165058392685,1743.0873975267473,766.7874987632321,1692.2563417890522,0.0,73.15345732553288,108.46783795156276,0.4317105710331265,0.32531215670747,0.7572614346476632,0.41668853589826993,0.4023129225945109,0.0,0.0,0.0,9.541751278350011,1.937984496124031,162.70337922403004,54.23337731097055,9.732747674469993,0.0,0.0,0.0,0.0,0.0,1759.2481623521894,1743.0873975267473,1692.2563417890522,0.0,0.0,1625.8467952058365,0.0,528.9330922242315,0.0,0.0,81.35168961201501,0.0,0.0,0.0,64999.94467738627,1.1592199452934768e-08,DNS
3991,137,137,0,50.0,50.0,50.0,0.0,62640.19437305507,468.01069738736885,0.0,563.3363377938015,0.27046365459477806,1354.731137974156,0.0,2169.559412550067,0.0,0.011764312165307392,0.019151278312933864,1789.7275565164064,4587.146272372634,62233.326389895155,2014.372600981753,4506.677166590032,0.0,0.0,0.0,111.32043158075012,1.937984496124031,0.03934508846397251,4.081112216987185e-05,0.0,0.0,0.0,0.0,0.0,0.0,1334.4030751748876,1354.731137974156,2169.559412550067,0.0,0.0,1625.8467952058365,0.0,58.77034358047016,0.0,0.0,949.1030454735085,0.0,0.0,0.0,64999.979351108326,0.001647740360947968,HTTP
3992,8612,8612,0,16.0,16.0,16.0,0.0,5.918793343658114,13.37173421106768,0.0,5.150503659829043,0.08654836947032897,433.5139641517299,0.0,694.2590120160214,0.0,2.2130155102596674,11.893875226947404,5.918822345895826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1805837594500037,1.937984496124031,11.894958367645714,11.89387523161394,0.0,0.0,0.0,0.0,0.0,13000.0,623.2023010546501,433.5139641517299,694.2590120160214,0.0,0.0,270.9744658676394,0.0,470.1627486437613,0.0,0.0,27.11722987067167,0.0,0.0,0.0,0.0,0.0,DNS
3993,8612,8610,0,16.0,16.0,16.0,0.0,5.905251673154641,13.37173421106768,0.0,5.150503659829043,0.08654836947032897,433.5139641517299,0.0,694.2590120160214,0.0,2.2180893719394623,11.921147233930842,5.905280609037823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1805837594500037,1.937984496124031,11.922230374174614,11.921147238597374,0.0,0.0,0.0,0.0,0.0,13000.0,623.2023010546501,433.5139641517299,694.2590120160214,0.0,0.0,270.9744658676394,0.0,470.1627486437613,0.0,0.0,27.11722987067167,0.0,0.0,0.0,0.0,0.0,HTTP
3994,64923,1900,0,137.0,137.0,137.0,0.0,8151.852184691452,66.8586710553384,0.0,220.50593793643088,0.7410704135896918,3711.9633180491874,0.0,5944.592790387183,0.0,0.041282178061251174,0.02483102143412642,1630.3775591236815,6.775780967377357,6521.058259646387,1794.1295399412813,7.580647802349157,0.0,0.0,0.0,15.902918797250019,1.937984496124031,0.04319059991809734,0.007554785846337428,0.0,0.0,0.0,0.0,0.0,0.0,4150.3542132736775,3711.9633180491874,5944.592790387183,0.0,0.0,3861.386138613862,0.0,1292.9475587703434,0.0,0.0,135.58614935335837,0.0,0.0,0.0,64999.95837751945,0.00022672851257273503,HTTP_PROXY
3995,0,0,0,0.0,0.0,0.0,0.0,64998.4427078921,1604.6081053281216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644599165957588,541.6552690381444,0.010892492296822846,64457.743936933446,596.1064861623214,0.010619371556157105,0.0,0.0,0.0,0.0,0.0,0.13000314932629242,2.531452428298879e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64999.98065976746,0.002012507072473226,HTTP_PROXY
3996,55330,443,0,0.0,1418.0,154.13333333333333,303.8253506180169,63710.72192637121,187.20427895494754,108.54007633587787,511.5093947167718,16.417143833903026,3075.239683201335,7443.906566395375,8779.48375611927,26069.403010242997,0.029713405568843325,0.01494287963349406,2275.3930307276855,12562.751813166919,63704.39339467359,5392.892213438038,17465.575782040938,63710.7035311876,6064.942067901313,20726.455225892085,178.11269052920022,120.15503875968992,0.015473590097269624,0.015495512527852404,2073.9344791996973,32500.0,765.2354570637119,137.39996980220445,0.0,13000.0,4140.355517351584,3075.239683201334,8779.48375611927,0.0,0.0,1829.077644606566,0.0,6112.115732368897,0.0,249.93896484375,216.93783896537337,0.0,0.0,0.0,64999.977211794176,0.0020881403810862897,HTTP_PROXY
